time,buy_yuan_per_kwh,sell_yuan_per_kwh
19839600,0.579141,0.168910
19843200,0.830549,0.146263
19846800,0.932459,0.057171
19850400,0.904321,0.047536
19854000,0.880158,0.020000
19857600,0.932136,0.045218
19861200,1.061133,0.047853
19864800,0.990272,0.082898
19868400,0.591020,0.079860
19872000,0.614025,0.118400
19875600,0.289383,0.145318
19879200,0.285206,0.152814
19882800,0.300279,0.151294
19886400,0.282101,0.140695
19890000,0.236305,0.138353
19893600,0.606791,0.131236
19897200,0.610517,0.156421
19900800,0.625249,0.206179
19904400,0.639238,0.174070
19908000,0.590850,0.145141
19911600,0.627760,0.178487
19915200,0.641044,0.203536
19918800,0.627936,0.179809
19922400,0.615374,0.161434
19926000,0.539449,0.128640
19929600,0.862229,0.174333
19933200,0.866819,0.135669
19936800,0.937826,0.096307
19940400,0.890540,0.099201
19944000,0.912773,0.115636
19947600,0.954098,0.133727
19951200,0.871310,0.125379
19954800,0.479639,0.147809
19958400,0.477248,0.130048
19962000,0.172971,0.137303
19965600,0.233657,0.137476
19969200,0.278506,0.160146
19972800,0.252988,0.118610
19976400,0.199600,0.090560
19980000,0.582634,0.088493
19983600,0.598817,0.112531
19987200,0.606616,0.118880
19990800,0.563699,0.140796
19994400,0.532538,0.140654
19998000,0.519283,0.148976
20001600,0.542396,0.123207
20005200,0.587402,0.159985
20008800,0.553385,0.103289
20012400,0.493969,0.088026
20016000,0.920763,0.040256
20019600,1.244837,0.020000
20023200,1.273912,0.126364
20026800,1.120653,0.114172
20030400,1.038802,0.068438
20034000,1.101103,0.033939
20037600,0.993030,0.023941
20041200,0.581642,0.041575
20044800,0.589547,0.080551
20048400,0.265108,0.104343
20052000,0.282812,0.119876
20055600,0.283920,0.132504
20059200,0.234441,0.136977
20062800,0.265935,0.153198
20066400,0.643626,0.142053
20070000,0.605735,0.113812
20073600,0.628238,0.120826
20077200,0.615005,0.136167
20080800,0.568229,0.175692
20084400,0.600339,0.157146
20088000,0.584552,0.139692
20091600,0.594467,0.143416
20095200,0.642884,0.132616
20098800,0.576803,0.117355
20102400,0.920683,0.143178
20106000,1.092107,0.165154
20109600,1.043892,0.102478
20113200,1.111891,0.120262
20116800,1.098314,0.154332
20120400,1.051613,0.147781
20124000,0.923680,0.157694
20127600,0.592221,0.166357
20131200,0.641778,0.173727
20134800,0.260587,0.143183
20138400,0.270443,0.135931
20142000,0.298866,0.177980
20145600,0.282525,0.147132
20149200,0.225615,0.121686
20152800,0.589928,0.124549
20156400,0.556202,0.133772
20160000,0.621191,0.124040
20163600,0.642039,0.110342
20167200,0.633078,0.083624
20170800,0.655731,0.132188
20174400,0.623545,0.123186
20178000,0.563954,0.135691
20181600,0.556483,0.127774
20185200,0.532651,0.112072
20188800,0.923579,0.143867
20192400,1.103914,0.119076
20196000,1.193040,0.204096
20199600,1.128015,0.131471
20203200,1.091675,0.139613
20206800,1.176487,0.131340
20210400,1.029437,0.100162
20214000,0.624545,0.066752
20217600,0.607373,0.036187
20221200,0.232248,0.044049
20224800,0.255542,0.084929
20228400,0.281854,0.123572
20232000,0.371618,0.131080
20235600,0.331216,0.139550
20239200,0.668393,0.104681
20242800,0.617109,0.148496
20246400,0.594261,0.161353
20250000,0.659339,0.177045
20253600,0.652936,0.159679
20257200,0.444370,0.151585
20260800,0.491615,0.110257
20264400,0.577332,0.065193
20268000,0.523644,0.093082
20271600,0.573267,0.101711
20275200,0.753068,0.077328
20278800,0.977543,0.114468
20282400,1.020756,0.128326
20286000,0.876380,0.116616
20289600,0.922466,0.111350
20293200,1.039916,0.090325
20296800,0.900094,0.101618
20300400,0.574913,0.100301
20304000,0.605648,0.137534
20307600,0.207312,0.147467
20311200,0.212513,0.160209
20314800,0.275446,0.187207
20318400,0.284877,0.153454
20322000,0.199523,0.119879
20325600,0.480875,0.100270
20329200,0.467186,0.103002
20332800,0.434082,0.118762
20336400,0.458975,0.132621
20340000,0.479500,0.098546
20343600,0.424288,0.067052
20347200,0.505817,0.089514
20350800,0.532785,0.069789
20354400,0.506651,0.059130
20358000,0.538230,0.065112
20361600,0.767181,0.083534
20365200,0.931850,0.126676
20368800,0.948166,0.104077
20372400,0.973569,0.133111
20376000,1.040236,0.198254
20379600,1.070703,0.207970
20383200,0.919462,0.245010
20386800,0.606048,0.251806
20390400,0.624665,0.247229
20394000,0.253831,0.210313
20397600,0.241351,0.175799
20401200,0.241479,0.147934
20404800,0.206948,0.131386
20408400,0.253074,0.170288
20412000,0.557585,0.149923
20415600,0.593708,0.185020
20419200,0.617886,0.215775
20422800,0.597679,0.199254
20426400,0.588365,0.207458
20430000,0.561072,0.180440
20433600,0.525869,0.230120
20437200,0.558144,0.234431
20440800,0.586613,0.239820
20444400,0.614175,0.215450
20448000,0.908879,0.147105
20451600,1.198395,0.142925
20455200,1.174067,0.214559
20458800,1.107473,0.183251
20462400,1.028428,0.194138
20466000,0.911010,0.303261
20469600,0.851011,0.239623
20473200,0.578387,0.214565
20476800,0.568549,0.191367
20480400,0.202077,0.177514
20484000,0.231565,0.148246
20487600,0.224305,0.151113
20491200,0.231090,0.159458
20494800,0.273040,0.158705
20498400,0.652048,0.182550
20502000,0.722171,0.178456
20505600,0.694656,0.194595
20509200,0.687486,0.218611
20512800,0.672014,0.213611
20516400,0.595252,0.208722
20520000,0.592544,0.200806
20523600,0.642384,0.213061
20527200,0.629392,0.163233
20530800,0.621714,0.159320
20534400,0.929045,0.203513
20538000,1.075946,0.161751
20541600,1.166524,0.154163
20545200,1.164408,0.183524
20548800,1.159738,0.154229
20552400,1.075855,0.111707
20556000,0.962779,0.150286
20559600,0.504659,0.157344
20563200,0.520897,0.124434
20566800,0.264274,0.137957
20570400,0.209657,0.116217
20574000,0.211410,0.139312
20577600,0.203962,0.110344
20581200,0.216978,0.116660
20584800,0.632832,0.152234
20588400,0.647018,0.190137
20592000,0.616007,0.123990
20595600,0.644839,0.121120
20599200,0.655615,0.117217
20602800,0.775770,0.098825
20606400,0.735952,0.071498
20610000,0.710106,0.093829
20613600,0.596419,0.085717
20617200,0.564980,0.076791
20620800,0.968316,0.062722
20624400,1.002956,0.044920
20628000,0.858057,0.083874
20631600,0.869919,0.075813
20635200,0.974468,0.107897
20638800,1.012865,0.053479
20642400,0.828354,0.033469
20646000,0.406622,0.041284
20649600,0.473449,0.059924
20653200,0.155453,0.048966
20656800,0.142297,0.066156
20660400,0.191212,0.072554
20664000,0.215181,0.093710
20667600,0.244011,0.068334
20671200,0.590999,0.020000
20674800,0.629562,0.060737
20678400,0.657246,0.091222
20682000,0.695961,0.111370
20685600,0.618274,0.123356
20689200,0.539226,0.105624
20692800,0.487615,0.076248
20696400,0.488394,0.058685
20700000,0.542517,0.095710
20703600,0.576813,0.125904
20707200,0.979578,0.131975
20710800,1.187575,0.053855
20714400,1.089729,0.095668
20718000,1.081323,0.119250
20721600,1.017614,0.149004
20725200,1.001036,0.152775
20728800,0.866029,0.137144
20732400,0.368352,0.116349
20736000,0.467225,0.107992
20739600,0.159528,0.137592
20743200,0.143560,0.123560
20746800,0.186520,0.124544
20750400,0.158477,0.107504
20754000,0.193825,0.122268
20757600,0.518551,0.096301
20761200,0.570229,0.085321
20764800,0.586594,0.084754
20768400,0.606596,0.107201
20772000,0.661599,0.141469
20775600,0.669096,0.148040
20779200,0.644472,0.128550
20782800,0.697760,0.164841
20786400,0.759298,0.175988
20790000,0.767418,0.205238
20793600,1.112935,0.221712
20797200,1.256335,0.273864
20800800,1.319397,0.311187
20804400,1.260617,0.301685
20808000,1.239420,0.327381
20811600,1.073779,0.179269
20815200,0.874480,0.140495
20818800,0.517617,0.170537
20822400,0.526427,0.179645
20826000,0.235437,0.180813
20829600,0.265345,0.196172
20833200,0.240318,0.188152
20836800,0.233610,0.193748
20840400,0.243004,0.147603
20844000,0.628319,0.134278
20847600,0.615413,0.119874
20851200,0.600238,0.140903
20854800,0.648262,0.132283
20858400,0.619392,0.170887
20862000,0.633850,0.156593
20865600,0.721595,0.201109
20869200,0.729184,0.200205
20872800,0.689783,0.223792
20876400,0.702726,0.216537
20880000,0.983928,0.168111
20883600,1.006285,0.096979
20887200,1.043016,0.084674
20890800,1.147732,0.093068
20894400,1.106295,0.124502
20898000,1.070643,0.087289
20901600,0.840438,0.081990
20905200,0.466569,0.041194
20908800,0.509120,0.098174
20912400,0.121336,0.064026
20916000,0.217828,0.107927
20919600,0.218141,0.098845
20923200,0.211706,0.075984
20926800,0.250741,0.089802
20930400,0.605737,0.065139
20934000,0.560455,0.020000
20937600,0.587348,0.038179
20941200,0.546984,0.020000
20944800,0.550256,0.020000
20948400,0.556223,0.040725
20952000,0.534761,0.070613
20955600,0.502565,0.093996
20959200,0.525691,0.102287
20962800,0.527934,0.116285
20966400,0.786856,0.169522
20970000,0.967119,0.191719
20973600,1.046262,0.244104
20977200,1.237613,0.215466
20980800,1.162911,0.155067
20984400,1.099602,0.210678
20988000,0.891120,0.173778
20991600,0.526118,0.133731
20995200,0.510761,0.102511
20998800,0.481946,0.129597
21002400,0.470244,0.095757
21006000,0.396586,0.120380
21009600,0.448004,0.096838
21013200,0.426060,0.081630
21016800,0.453447,0.088389
21020400,0.418315,0.110169
21024000,0.437347,0.104055
21027600,0.440573,0.073809
21031200,0.125946,0.079543
21034800,0.060514,0.040514
21038400,0.103288,0.083288
21042000,0.143446,0.120945
21045600,0.264622,0.117399
21049200,0.673211,0.118974
21052800,1.058842,0.181241
21056400,1.190453,0.131928
21060000,1.276433,0.158418
21063600,1.133840,0.138907
21067200,1.128442,0.120114
21070800,0.683098,0.100628
21074400,0.632982,0.088466
21078000,0.598049,0.060718
21081600,0.591798,0.055425
21085200,0.569746,0.023943
21088800,0.585033,0.032846
21092400,0.604784,0.053055
21096000,0.663004,0.080078
21099600,0.666862,0.047605
21103200,0.633452,0.096689
21106800,0.623498,0.056015
21110400,0.596160,0.066561
21114000,0.526095,0.097125
21117600,0.184498,0.110674
21121200,0.105538,0.085538
21124800,0.130707,0.110707
21128400,0.168053,0.132988
21132000,0.280285,0.152229
21135600,0.710195,0.127115
21139200,1.074022,0.176457
21142800,1.225605,0.172672
21146400,1.111909,0.184424
21150000,1.017315,0.216017
21153600,0.953950,0.147922
21157200,0.577124,0.177140
21160800,0.639424,0.192151
21164400,0.696332,0.214548
21168000,0.693970,0.216326
21171600,0.670629,0.223458
21175200,0.628989,0.188642
21178800,0.583663,0.176466
21182400,0.585303,0.184059
21186000,0.661358,0.187155
21189600,0.674790,0.199710
21193200,0.713953,0.142572
21196800,0.703152,0.118115
21200400,0.678933,0.162058
21204000,0.323433,0.160409
21207600,0.262344,0.176845
21211200,0.273962,0.173911
21214800,0.263173,0.145783
21218400,0.318539,0.115274
21222000,0.630772,0.100708
21225600,0.995976,0.105183
21229200,1.228584,0.041057
21232800,1.259658,0.046644
21236400,1.097453,0.020000
21240000,1.086698,0.020000
21243600,0.711411,0.054504
21247200,0.662234,0.039985
21250800,0.656905,0.028222
21254400,0.705278,0.058364
21258000,0.649365,0.043254
21261600,0.630499,0.069270
21265200,0.557394,0.040782
21268800,0.561057,0.020000
21272400,0.615345,0.037008
21276000,0.652731,0.035384
21279600,0.616539,0.038679
21283200,0.658667,0.095296
21286800,0.650401,0.125129
21290400,0.327568,0.159831
21294000,0.240858,0.168471
21297600,0.218510,0.159133
21301200,0.232040,0.194285
21304800,0.345647,0.224390
21308400,0.650926,0.223144
21312000,0.999781,0.194643
21315600,1.234651,0.157652
21319200,1.378881,0.114902
21322800,1.081462,0.066560
21326400,0.971563,0.095362
21330000,0.563372,0.086208
21333600,0.533976,0.077775
21337200,0.584424,0.103047
21340800,0.676048,0.138826
21344400,0.659802,0.124540
21348000,0.688254,0.136631
21351600,0.656551,0.123941
21355200,0.613832,0.151688
21358800,0.623319,0.157021
21362400,0.578330,0.157024
21366000,0.504113,0.120428
21369600,0.448701,0.127388
21373200,0.493125,0.152260
21376800,0.188848,0.156179
21380400,0.138672,0.118672
21384000,0.082567,0.062567
21387600,0.050000,0.030000
21391200,0.152105,0.122009
21394800,0.411777,0.146320
21398400,0.853223,0.143508
21402000,0.871320,0.108801
21405600,0.947601,0.090003
21409200,0.750700,0.059912
21412800,0.861429,0.117524
21416400,0.659024,0.058688
21420000,0.565521,0.100065
21423600,0.606934,0.055312
21427200,0.493353,0.024329
21430800,0.529935,0.037943
21434400,0.550715,0.076025
21438000,0.539972,0.049907
21441600,0.517206,0.059794
21445200,0.579847,0.052572
21448800,0.505944,0.075314
21452400,0.570856,0.076772
21456000,0.554039,0.086078
21459600,0.521126,0.118254
21463200,0.195721,0.112477
21466800,0.112416,0.092416
21470400,0.155255,0.135255
21474000,0.170444,0.105814
21477600,0.257861,0.139879
21481200,0.593887,0.117652
21484800,0.939970,0.163677
21488400,1.207465,0.195793
21492000,1.212679,0.182575
21495600,1.032129,0.133343
21499200,0.978006,0.120502
21502800,0.601755,0.120990
21506400,0.673737,0.132367
21510000,0.687721,0.167492
21513600,0.671934,0.149676
21517200,0.615954,0.117239
21520800,0.590801,0.115088
21524400,0.564382,0.146390
21528000,0.554145,0.192545
21531600,0.647595,0.202080
21535200,0.656660,0.246641
21538800,0.659229,0.203286
21542400,0.525752,0.171613
21546000,0.552903,0.152382
21549600,0.181046,0.148051
21553200,0.095289,0.075289
21556800,0.096509,0.076509
21560400,0.090108,0.070108
21564000,0.120377,0.100377
21567600,0.540417,0.104529
21571200,0.894849,0.102118
21574800,1.045855,0.138176
21578400,0.967800,0.062167
21582000,0.760619,0.090521
21585600,0.791155,0.020496
21589200,0.540727,0.020000
21592800,0.533484,0.063049
21596400,0.467702,0.053252
21600000,0.483187,0.052129
21603600,0.489850,0.049277
21607200,0.534838,0.042703
21610800,0.552076,0.058652
21614400,0.449605,0.041741
21618000,0.521026,0.091853
21621600,0.488272,0.072230
21625200,0.466016,0.132332
21628800,0.496091,0.180921
21632400,0.557449,0.204709
21636000,0.149267,0.129267
21639600,0.067426,0.047426
21643200,0.110257,0.090257
21646800,0.132001,0.112001
21650400,0.237794,0.198318
21654000,0.555110,0.211188
21657600,0.976419,0.221011
21661200,1.005762,0.170304
21664800,1.087005,0.145413
21668400,0.935125,0.152789
21672000,0.933310,0.180688
21675600,0.515392,0.152313
21679200,0.531185,0.118724
21682800,0.538000,0.119676
21686400,0.456787,0.124666
21690000,0.520845,0.177355
21693600,0.538176,0.162491
21697200,0.489564,0.141840
21700800,0.524866,0.132590
21704400,0.417701,0.094810
21708000,0.473507,0.093235
21711600,0.566854,0.094248
21715200,0.628526,0.107914
21718800,0.641965,0.123325
21722400,0.255833,0.110096
21726000,0.133575,0.095816
21729600,0.127661,0.107524
21733200,0.158908,0.110468
21736800,0.241570,0.121746
21740400,0.619758,0.090394
21744000,1.105305,0.103333
21747600,1.223935,0.044357
21751200,1.092026,0.042510
21754800,0.878491,0.040741
21758400,0.957924,0.110367
21762000,0.592976,0.124163
21765600,0.610351,0.112516
21769200,0.568947,0.103826
21772800,0.563420,0.047996
21776400,0.586715,0.081677
21780000,0.572752,0.131838
21783600,0.559805,0.134383
21787200,0.506485,0.141586
21790800,0.604431,0.152593
21794400,0.624714,0.179984
21798000,0.654804,0.187239
21801600,0.596465,0.154306
21805200,0.546956,0.153139
21808800,0.204143,0.142818
21812400,0.117801,0.097801
21816000,0.132515,0.112515
21819600,0.120681,0.100681
21823200,0.250637,0.186563
21826800,0.612092,0.177927
21830400,1.036494,0.119739
21834000,1.218082,0.129102
21837600,1.213207,0.133578
21841200,1.060391,0.126887
21844800,1.002142,0.146223
21848400,0.613013,0.123798
21852000,0.551299,0.102396
21855600,0.520191,0.130955
21859200,0.602082,0.137268
21862800,0.636777,0.147692
21866400,0.641869,0.163622
21870000,0.538461,0.184096
21873600,0.605899,0.165031
21877200,0.593230,0.185181
21880800,0.682618,0.206749
21884400,0.596585,0.176848
21888000,0.590527,0.205907
21891600,0.475489,0.146412
21895200,0.123464,0.103464
21898800,0.050000,0.030000
21902400,0.050000,0.030000
21906000,0.050000,0.030000
21909600,0.148302,0.128302
21913200,0.545390,0.169978
21916800,1.010786,0.198196
21920400,1.076249,0.227163
21924000,1.088135,0.203256
21927600,0.857671,0.177386
21931200,0.836468,0.181545
21934800,0.457272,0.150097
21938400,0.472877,0.123441
21942000,0.517532,0.124503
21945600,0.540956,0.103091
21949200,0.539096,0.127856
21952800,0.566201,0.098182
21956400,0.566801,0.089478
21960000,0.534514,0.098596
21963600,0.538071,0.097930
21967200,0.547562,0.135351
21970800,0.600187,0.086087
21974400,0.631584,0.120769
21978000,0.601438,0.111969
21981600,0.253061,0.129465
21985200,0.220644,0.137999
21988800,0.226057,0.139145
21992400,0.181682,0.111025
21996000,0.242926,0.120457
21999600,0.603892,0.145978
22003200,0.968878,0.161067
22006800,1.079742,0.165138
22010400,1.102953,0.189805
22014000,1.011525,0.140213
22017600,0.896358,0.110574
22021200,0.480464,0.100172
22024800,0.465690,0.093899
22028400,0.453270,0.085581
22032000,0.550244,0.117594
22035600,0.587492,0.104427
22039200,0.649878,0.119126
22042800,0.607923,0.110630
22046400,0.608569,0.142089
22050000,0.526391,0.127725
22053600,0.583524,0.135145
22057200,0.605894,0.126285
22060800,0.651171,0.125640
22064400,0.623160,0.115359
22068000,0.253563,0.114582
22071600,0.145495,0.092121
22075200,0.145723,0.080091
22078800,0.141591,0.121591
22082400,0.269696,0.143291
22086000,0.613588,0.151927
22089600,0.881654,0.144809
22093200,0.865175,0.047895
22096800,0.910588,0.072248
22100400,0.858160,0.042455
22104000,0.959606,0.058469
22107600,0.591967,0.020000
22111200,0.689200,0.040558
22114800,0.657392,0.054070
22118400,0.710508,0.069425
22122000,0.646358,0.059347
22125600,0.622646,0.123688
22129200,0.592855,0.086150
22132800,0.518468,0.106605
22136400,0.569186,0.100042
22140000,0.517301,0.059969
22143600,0.481675,0.062412
22147200,0.474956,0.103776
22150800,0.500390,0.125644
22154400,0.200473,0.117840
22158000,0.160459,0.131262
22161600,0.126400,0.106400
22165200,0.090516,0.070516
22168800,0.162974,0.116215
22172400,0.535047,0.060289
22176000,0.925731,0.081868
22179600,1.059808,0.165554
22183200,1.079534,0.157184
22186800,0.919301,0.150602
22190400,1.017198,0.141252
22194000,0.662121,0.120190
22197600,0.691234,0.135608
22201200,0.579369,0.120976
22204800,0.576048,0.158859
22208400,0.655417,0.134350
22212000,0.676506,0.096033
22215600,0.590859,0.068883
22219200,0.558783,0.072563
22222800,0.529143,0.063502
22226400,0.618444,0.097063
22230000,0.635007,0.171078
22233600,0.610509,0.151305
22237200,0.616991,0.172609
22240800,0.211204,0.187939
22244400,0.091659,0.071659
