time,band,buy_da,sell_da,buy_realized,sell_realized,eps_buy,eps_sell
16063200,P,0.985550,0.187500,1.016008,0.119419,0.030458,-0.068081
16066800,F,0.634570,0.187500,0.615454,0.104686,-0.019116,-0.082814
16070400,F,0.634570,0.187500,0.643694,0.142468,0.009124,-0.045032
16074000,V,0.283590,0.187500,0.282057,0.136405,-0.001533,-0.051095
16077600,V,0.283590,0.187500,0.295399,0.185793,0.011809,-0.001707
16081200,V,0.283590,0.187500,0.283557,0.168718,-0.000033,-0.018782
16084800,V,0.283590,0.187500,0.357140,0.159471,0.073550,-0.028029
16088400,V,0.283590,0.187500,0.292737,0.145788,0.009147,-0.041712
16092000,F,0.634570,0.187500,0.621242,0.145563,-0.013328,-0.041937
16095600,F,0.634570,0.187500,0.555107,0.143076,-0.079463,-0.044424
16099200,F,0.634570,0.187500,0.634062,0.120935,-0.000508,-0.066565
16102800,F,0.634570,0.187500,0.663518,0.123424,0.028948,-0.064076
16106400,F,0.634570,0.187500,0.613062,0.119633,-0.021508,-0.067867
16110000,F,0.634570,0.187500,0.596680,0.114003,-0.037890,-0.073497
16113600,F,0.634570,0.187500,0.580752,0.082775,-0.053818,-0.104725
16117200,F,0.634570,0.187500,0.557079,0.089098,-0.077491,-0.098402
16120800,F,0.634570,0.187500,0.604762,0.111785,-0.029808,-0.075715
16124400,F,0.634570,0.187500,0.629031,0.111098,-0.005539,-0.076402
16128000,P,0.985550,0.187500,1.007477,0.140343,0.021927,-0.047157
16131600,S,1.135970,0.187500,1.157802,0.104313,0.021832,-0.083187
16135200,S,1.135970,0.187500,1.171334,0.085402,0.035364,-0.102098
16138800,S,1.135970,0.187500,1.161728,0.100474,0.025758,-0.087026
16142400,S,1.135970,0.187500,1.128618,0.071802,-0.007352,-0.115698
16146000,S,1.135970,0.187500,1.075752,0.067912,-0.060218,-0.119588
16149600,P,0.985550,0.187500,1.000197,0.025959,0.014647,-0.161541
16153200,F,0.634570,0.187500,0.570611,0.020000,-0.063959,-0.178457
16156800,F,0.634570,0.187500,0.634594,0.048755,0.000024,-0.138745
16160400,V,0.283590,0.187500,0.265502,0.061307,-0.018088,-0.126193
16164000,V,0.283590,0.187500,0.324445,0.095344,0.040855,-0.092156
16167600,V,0.283590,0.187500,0.262859,0.098412,-0.020731,-0.089088
16171200,V,0.283590,0.187500,0.235154,0.101729,-0.048436,-0.085771
16174800,V,0.283590,0.187500,0.212126,0.125965,-0.071464,-0.061535
16178400,F,0.634570,0.187500,0.601507,0.174846,-0.033063,-0.012654
16182000,F,0.634570,0.187500,0.569666,0.189294,-0.064904,0.001794
16185600,F,0.634570,0.187500,0.544767,0.167252,-0.089803,-0.020248
16189200,F,0.634570,0.187500,0.457911,0.134783,-0.176659,-0.052717
16192800,F,0.634570,0.187500,0.463597,0.117742,-0.170973,-0.069758
16196400,F,0.634570,0.187500,0.472105,0.100689,-0.162465,-0.086811
16200000,F,0.634570,0.187500,0.413513,0.073763,-0.221057,-0.113737
16203600,F,0.634570,0.187500,0.505489,0.098936,-0.129081,-0.088564
16207200,F,0.634570,0.187500,0.459574,0.101528,-0.174996,-0.085972
16210800,F,0.634570,0.187500,0.508358,0.117713,-0.126212,-0.069787
16214400,P,0.985550,0.187500,0.813350,0.117669,-0.172200,-0.069831
16218000,S,1.135970,0.187500,1.072397,0.073739,-0.063573,-0.113761
16221600,S,1.135970,0.187500,1.146384,0.077122,0.010414,-0.110378
16225200,S,1.135970,0.187500,1.083764,0.076573,-0.052206,-0.110927
16228800,S,1.135970,0.187500,1.016793,0.053386,-0.119177,-0.134114
16232400,S,1.135970,0.187500,1.092821,0.094022,-0.043149,-0.093478
16236000,P,0.985550,0.187500,0.935135,0.128103,-0.050415,-0.059397
16239600,F,0.634570,0.187500,0.559207,0.131693,-0.075363,-0.055807
16243200,F,0.634570,0.187500,0.572501,0.118914,-0.062069,-0.068586
16246800,V,0.283590,0.187500,0.178968,0.104985,-0.104622,-0.082515
16250400,V,0.283590,0.187500,0.177461,0.098255,-0.106129,-0.089245
16254000,V,0.283590,0.187500,0.225293,0.072202,-0.058297,-0.115298
16257600,V,0.283590,0.187500,0.264361,0.113752,-0.019229,-0.073748
16261200,V,0.283590,0.187500,0.233004,0.092210,-0.050586,-0.095290
16264800,F,0.634570,0.187500,0.589052,0.105333,-0.045518,-0.082167
16268400,F,0.634570,0.187500,0.497560,0.072857,-0.137010,-0.114643
16272000,F,0.634570,0.187500,0.480180,0.116051,-0.154390,-0.071449
16275600,F,0.634570,0.187500,0.482102,0.086932,-0.152468,-0.100568
16279200,F,0.634570,0.187500,0.484392,0.079609,-0.150178,-0.107891
16282800,F,0.634570,0.187500,0.520154,0.101500,-0.114416,-0.086000
16286400,F,0.634570,0.187500,0.571983,0.131939,-0.062587,-0.055561
16290000,F,0.634570,0.187500,0.552003,0.130243,-0.082567,-0.057257
16293600,F,0.634570,0.187500,0.535248,0.135631,-0.099322,-0.051869
16297200,F,0.634570,0.187500,0.553682,0.126303,-0.080888,-0.061197
16300800,P,0.985550,0.187500,0.850087,0.070727,-0.135463,-0.116773
16304400,S,1.135970,0.187500,1.108733,0.089191,-0.027237,-0.098309
16308000,S,1.135970,0.187500,1.199443,0.129676,0.063473,-0.057824
16311600,S,1.135970,0.187500,1.192738,0.139881,0.056768,-0.047619
16315200,S,1.135970,0.187500,1.329206,0.122834,0.193236,-0.064666
16318800,S,1.135970,0.187500,1.195453,0.132858,0.059483,-0.054642
16322400,P,0.985550,0.187500,0.998781,0.122331,0.013231,-0.065169
16326000,F,0.634570,0.187500,0.650647,0.144974,0.016077,-0.042526
16329600,F,0.634570,0.187500,0.600400,0.109210,-0.034170,-0.078290
16333200,V,0.283590,0.187500,0.246444,0.103973,-0.037146,-0.083527
16336800,V,0.283590,0.187500,0.189615,0.045994,-0.093975,-0.141506
16340400,V,0.283590,0.187500,0.216041,0.024622,-0.067549,-0.162878
16344000,V,0.283590,0.187500,0.272060,0.065352,-0.011530,-0.122148
16347600,V,0.283590,0.187500,0.298281,0.092423,0.014691,-0.095077
16351200,F,0.634570,0.187500,0.591649,0.171249,-0.042921,-0.016251
16354800,F,0.634570,0.187500,0.568889,0.198209,-0.065681,0.010709
16358400,F,0.634570,0.187500,0.599894,0.225363,-0.034676,0.037863
16362000,F,0.634570,0.187500,0.617405,0.206506,-0.017165,0.019006
16365600,F,0.634570,0.187500,0.523358,0.236204,-0.111212,0.048704
16369200,F,0.634570,0.187500,0.594784,0.252420,-0.039786,0.064920
16372800,F,0.634570,0.187500,0.575473,0.201530,-0.059097,0.014030
16376400,F,0.634570,0.187500,0.515684,0.121714,-0.118886,-0.065786
16380000,F,0.634570,0.187500,0.563174,0.118342,-0.071396,-0.069158
16383600,F,0.634570,0.187500,0.511706,0.093083,-0.122864,-0.094417
16387200,P,0.985550,0.187500,0.828161,0.106901,-0.157389,-0.080599
16390800,S,1.135970,0.187500,1.006042,0.084347,-0.129928,-0.103153
16394400,S,1.135970,0.187500,1.135845,0.071316,-0.000125,-0.116184
16398000,S,1.135970,0.187500,1.271805,0.094092,0.135835,-0.093408
16401600,S,1.135970,0.187500,1.288810,0.132277,0.152840,-0.055223
16405200,S,1.135970,0.187500,1.315359,0.114495,0.179389,-0.073005
16408800,P,0.985550,0.187500,1.156947,0.130731,0.171397,-0.056769
16412400,F,0.634570,0.187500,0.692231,0.095803,0.057661,-0.091697
16416000,F,0.634570,0.187500,0.730919,0.096285,0.096349,-0.091215
16419600,V,0.283590,0.187500,0.347427,0.136790,0.063837,-0.050710
16423200,V,0.283590,0.187500,0.343705,0.136099,0.060115,-0.051401
16426800,V,0.283590,0.187500,0.302391,0.130111,0.018801,-0.057389
16430400,V,0.283590,0.187500,0.306892,0.145841,0.023302,-0.041659
16434000,V,0.283590,0.187500,0.271244,0.134694,-0.012346,-0.052806
16437600,F,0.634570,0.187500,0.488198,0.100774,-0.146372,-0.086726
16441200,F,0.634570,0.187500,0.489943,0.061488,-0.144627,-0.126012
16444800,F,0.634570,0.187500,0.518174,0.062182,-0.116396,-0.125318
16448400,F,0.634570,0.187500,0.570892,0.129609,-0.063678,-0.057891
16452000,F,0.634570,0.187500,0.588347,0.122979,-0.046223,-0.064521
16455600,F,0.634570,0.187500,0.637573,0.111308,0.003003,-0.076192
16459200,F,0.634570,0.187500,0.633392,0.124964,-0.001178,-0.062536
16462800,F,0.634570,0.187500,0.656256,0.107188,0.021686,-0.080312
16466400,F,0.634570,0.187500,0.702883,0.155129,0.068313,-0.032371
16470000,F,0.634570,0.187500,0.669035,0.115253,0.034465,-0.072247
16473600,P,0.985550,0.187500,0.939047,0.068636,-0.046503,-0.118864
16477200,S,1.135970,0.187500,0.886101,0.132743,-0.249869,-0.054757
16480800,S,1.135970,0.187500,0.892738,0.151309,-0.243232,-0.036191
16484400,S,1.135970,0.187500,0.997730,0.185226,-0.138240,-0.002274
16488000,S,1.135970,0.187500,0.970879,0.157342,-0.165091,-0.030158
16491600,S,1.135970,0.187500,1.056066,0.158100,-0.079904,-0.029400
16495200,P,0.985550,0.187500,0.895493,0.126602,-0.090057,-0.060898
16498800,F,0.634570,0.187500,0.593213,0.111499,-0.041357,-0.076001
16502400,F,0.634570,0.187500,0.568103,0.130803,-0.066467,-0.056697
16506000,V,0.283590,0.187500,0.238478,0.153938,-0.045112,-0.033562
16509600,V,0.283590,0.187500,0.257651,0.151161,-0.025939,-0.036339
16513200,V,0.283590,0.187500,0.311329,0.144715,0.027739,-0.042785
16516800,V,0.283590,0.187500,0.233620,0.110320,-0.049970,-0.077180
16520400,V,0.283590,0.187500,0.223887,0.139996,-0.059703,-0.047504
16524000,F,0.634570,0.187500,0.592243,0.126801,-0.042327,-0.060699
16527600,F,0.634570,0.187500,0.673646,0.156266,0.039076,-0.031234
16531200,F,0.634570,0.187500,0.680779,0.176324,0.046209,-0.011176
16534800,F,0.634570,0.187500,0.668182,0.168948,0.033612,-0.018552
16538400,F,0.634570,0.187500,0.694142,0.176888,0.059572,-0.010612
16542000,F,0.634570,0.187500,0.724118,0.174761,0.089548,-0.012739
16545600,F,0.634570,0.187500,0.677167,0.168636,0.042597,-0.018864
16549200,F,0.634570,0.187500,0.648395,0.110755,0.013825,-0.076745
16552800,F,0.634570,0.187500,0.659683,0.117342,0.025113,-0.070158
16556400,F,0.634570,0.187500,0.737076,0.168345,0.102506,-0.019155
16560000,P,0.985550,0.187500,1.072671,0.177146,0.087121,-0.010354
16563600,S,1.135970,0.187500,1.202393,0.164551,0.066423,-0.022949
16567200,S,1.135970,0.187500,1.194488,0.167585,0.058518,-0.019915
16570800,S,1.135970,0.187500,1.239284,0.172073,0.103314,-0.015427
16574400,S,1.135970,0.187500,1.199631,0.151023,0.063661,-0.036477
16578000,S,1.135970,0.187500,1.164477,0.138289,0.028507,-0.049211
16581600,P,0.985550,0.187500,0.938437,0.151527,-0.047113,-0.035973
16585200,F,0.634570,0.187500,0.614724,0.116005,-0.019846,-0.071495
16588800,F,0.634570,0.187500,0.579818,0.109053,-0.054752,-0.078447
16592400,V,0.283590,0.187500,0.245017,0.149586,-0.038573,-0.037914
16596000,V,0.283590,0.187500,0.225008,0.101055,-0.058582,-0.086445
16599600,V,0.283590,0.187500,0.297714,0.131338,0.014124,-0.056162
16603200,V,0.283590,0.187500,0.265789,0.119604,-0.017801,-0.067896
16606800,V,0.283590,0.187500,0.239799,0.142340,-0.043791,-0.045160
16610400,F,0.634570,0.187500,0.542885,0.114327,-0.091685,-0.073173
16614000,F,0.634570,0.187500,0.588161,0.073315,-0.046409,-0.114185
16617600,F,0.634570,0.187500,0.495859,0.104816,-0.138711,-0.082684
16621200,F,0.634570,0.187500,0.442365,0.070159,-0.192205,-0.117341
16624800,F,0.634570,0.187500,0.594941,0.124117,-0.039629,-0.063383
16628400,F,0.634570,0.187500,0.609695,0.099348,-0.024875,-0.088152
16632000,F,0.634570,0.187500,0.557133,0.078739,-0.077437,-0.108761
16635600,F,0.634570,0.187500,0.549662,0.074165,-0.084908,-0.113335
16639200,F,0.634570,0.187500,0.528596,0.034668,-0.105974,-0.152832
16642800,F,0.634570,0.187500,0.583403,0.083262,-0.051167,-0.104238
16646400,P,0.985550,0.187500,1.027825,0.098815,0.042275,-0.088685
16650000,S,1.135970,0.187500,1.199878,0.056769,0.063908,-0.130731
16653600,S,1.135970,0.187500,1.159253,0.020000,0.023283,-0.174867
16657200,S,1.135970,0.187500,1.214589,0.020000,0.078619,-0.180134
16660800,S,1.135970,0.187500,1.143215,0.040314,0.007245,-0.147186
16664400,S,1.135970,0.187500,1.077985,0.095574,-0.057985,-0.091926
16668000,P,0.985550,0.187500,0.803824,0.075477,-0.181726,-0.112023
16671600,F,0.634570,0.187500,0.380756,0.026845,-0.253814,-0.160655
16675200,F,0.634570,0.187500,0.408471,0.029734,-0.226099,-0.157766
16678800,V,0.283590,0.187500,0.050000,0.020000,-0.249307,-0.175381
16682400,V,0.283590,0.187500,0.096153,0.047186,-0.187437,-0.140314
16686000,V,0.283590,0.187500,0.058042,0.038042,-0.225548,-0.140321
16689600,V,0.283590,0.187500,0.050000,0.030000,-0.306717,-0.143085
16693200,V,0.283590,0.187500,0.050000,0.030000,-0.297403,-0.119560
16696800,F,0.634570,0.187500,0.344253,0.020000,-0.290317,-0.186879
16700400,F,0.634570,0.187500,0.388176,0.020000,-0.246394,-0.171095
16704000,F,0.634570,0.187500,0.475442,0.068298,-0.159128,-0.119202
16707600,F,0.634570,0.187500,0.471482,0.101118,-0.163088,-0.086382
16711200,F,0.634570,0.187500,0.514474,0.062273,-0.120096,-0.125227
16714800,F,0.634570,0.187500,0.533536,0.056012,-0.101034,-0.131488
16718400,F,0.634570,0.187500,0.545433,0.077465,-0.089137,-0.110035
16722000,F,0.634570,0.187500,0.551335,0.119897,-0.083235,-0.067603
16725600,F,0.634570,0.187500,0.568340,0.101350,-0.066230,-0.086150
16729200,F,0.634570,0.187500,0.565665,0.137026,-0.068905,-0.050474
16732800,P,0.985550,0.187500,0.908979,0.118553,-0.076571,-0.068947
16736400,S,1.135970,0.187500,1.046483,0.070419,-0.089487,-0.117081
16740000,S,1.135970,0.187500,0.961627,0.065091,-0.174343,-0.122409
16743600,S,1.135970,0.187500,1.062551,0.050258,-0.073419,-0.137242
16747200,S,1.135970,0.187500,1.115407,0.093322,-0.020563,-0.094178
16750800,S,1.135970,0.187500,1.094415,0.081945,-0.041555,-0.105555
16754400,P,0.985550,0.187500,0.929287,0.081700,-0.056263,-0.105800
16758000,F,0.634570,0.187500,0.591209,0.050191,-0.043361,-0.137309
16761600,F,0.634570,0.187500,0.511288,0.039398,-0.123282,-0.148102
16765200,V,0.283590,0.187500,0.163302,0.066366,-0.120288,-0.121134
16768800,V,0.283590,0.187500,0.169163,0.086928,-0.114427,-0.100572
16772400,V,0.283590,0.187500,0.127934,0.067507,-0.155656,-0.119993
16776000,V,0.283590,0.187500,0.082629,0.062629,-0.200961,-0.118341
16779600,V,0.283590,0.187500,0.090695,0.070695,-0.192895,-0.101533
16783200,F,0.634570,0.187500,0.490140,0.098578,-0.144430,-0.088922
16786800,F,0.634570,0.187500,0.464070,0.114224,-0.170500,-0.073276
16790400,F,0.634570,0.187500,0.578229,0.144231,-0.056341,-0.043269
16794000,F,0.634570,0.187500,0.602360,0.137830,-0.032210,-0.049670
16797600,F,0.634570,0.187500,0.675931,0.139245,0.041361,-0.048255
16801200,F,0.634570,0.187500,0.702661,0.114531,0.068091,-0.072969
16804800,F,0.634570,0.187500,0.738813,0.085392,0.104243,-0.102108
16808400,F,0.634570,0.187500,0.692022,0.080087,0.057452,-0.107413
16812000,F,0.634570,0.187500,0.544734,0.059884,-0.089836,-0.127616
16815600,F,0.634570,0.187500,0.548935,0.087638,-0.085635,-0.099862
16819200,P,0.985550,0.187500,0.905772,0.113909,-0.079778,-0.073591
16822800,S,1.135970,0.187500,1.063768,0.123488,-0.072202,-0.064012
16826400,S,1.135970,0.187500,1.096398,0.139370,-0.039572,-0.048130
16830000,S,1.135970,0.187500,1.161451,0.055379,0.025481,-0.132121
16833600,S,1.135970,0.187500,1.172850,0.067533,0.036880,-0.119967
16837200,S,1.135970,0.187500,1.196939,0.037109,0.060969,-0.150391
16840800,P,0.985550,0.187500,0.981373,0.103730,-0.004177,-0.083770
16844400,F,0.634570,0.187500,0.560302,0.052914,-0.074268,-0.134586
16848000,F,0.634570,0.187500,0.622023,0.048469,-0.012547,-0.139031
16851600,V,0.283590,0.187500,0.290497,0.094065,0.006907,-0.093435
16855200,V,0.283590,0.187500,0.233970,0.071456,-0.049620,-0.116044
16858800,V,0.283590,0.187500,0.226649,0.095397,-0.056941,-0.092103
16862400,V,0.283590,0.187500,0.195804,0.072781,-0.087786,-0.114719
16866000,V,0.283590,0.187500,0.200223,0.121391,-0.083367,-0.066109
16869600,F,0.634570,0.187500,0.491867,0.128789,-0.142703,-0.058711
16873200,F,0.634570,0.187500,0.438496,0.125607,-0.196074,-0.061893
16876800,F,0.634570,0.187500,0.478984,0.161732,-0.155586,-0.025768
16880400,F,0.634570,0.187500,0.490538,0.200503,-0.144032,0.013003
16884000,F,0.634570,0.187500,0.571657,0.218987,-0.062913,0.031487
16887600,F,0.634570,0.187500,0.610586,0.247844,-0.023984,0.060344
16891200,F,0.634570,0.187500,0.594402,0.193911,-0.040168,0.006411
16894800,F,0.634570,0.187500,0.553435,0.152982,-0.081135,-0.034518
16898400,F,0.634570,0.187500,0.565403,0.145431,-0.069167,-0.042069
16902000,F,0.634570,0.187500,0.589552,0.154078,-0.045018,-0.033422
16905600,P,0.985550,0.187500,0.999226,0.180218,0.013676,-0.007282
16909200,S,1.135970,0.187500,1.115905,0.156862,-0.020065,-0.030638
16912800,S,1.135970,0.187500,1.177608,0.160349,0.041638,-0.027151
16916400,S,1.135970,0.187500,1.146941,0.053798,0.010971,-0.133702
16920000,S,1.135970,0.187500,1.165911,0.020000,0.029941,-0.219558
16923600,S,1.135970,0.187500,1.128786,0.020000,-0.007184,-0.175626
16927200,P,0.985550,0.187500,0.856946,0.020000,-0.128604,-0.186102
16930800,F,0.634570,0.187500,0.499686,0.020000,-0.134884,-0.205222
16934400,F,0.634570,0.187500,0.539706,0.040910,-0.094864,-0.146590
16938000,V,0.283590,0.187500,0.189482,0.046974,-0.094108,-0.140526
16941600,V,0.283590,0.187500,0.183343,0.047883,-0.100247,-0.139617
16945200,V,0.283590,0.187500,0.187088,0.056881,-0.096502,-0.130619
16948800,V,0.283590,0.187500,0.143261,0.020000,-0.140329,-0.178352
16952400,V,0.283590,0.187500,0.193966,0.054229,-0.089624,-0.133271
16956000,F,0.634570,0.187500,0.543038,0.070101,-0.091532,-0.117399
16959600,F,0.634570,0.187500,0.526989,0.054045,-0.107581,-0.133455
16963200,F,0.634570,0.187500,0.560870,0.020649,-0.073700,-0.166851
16966800,F,0.634570,0.187500,0.525541,0.042284,-0.109029,-0.145216
16970400,F,0.634570,0.187500,0.533935,0.067965,-0.100635,-0.119535
16974000,F,0.634570,0.187500,0.617476,0.082923,-0.017094,-0.104577
16977600,F,0.634570,0.187500,0.676124,0.134202,0.041554,-0.053298
16981200,F,0.634570,0.187500,0.642931,0.141687,0.008361,-0.045813
16984800,F,0.634570,0.187500,0.641501,0.100624,0.006931,-0.086876
16988400,F,0.634570,0.187500,0.657009,0.121452,0.022439,-0.066048
16992000,P,0.985550,0.187500,0.868587,0.172433,-0.116963,-0.015067
16995600,S,1.135970,0.187500,0.975048,0.147340,-0.160922,-0.040160
16999200,S,1.135970,0.187500,0.969430,0.131460,-0.166540,-0.056040
17002800,S,1.135970,0.187500,0.951539,0.131545,-0.184431,-0.055955
17006400,S,1.135970,0.187500,0.976887,0.109437,-0.159083,-0.078063
17010000,S,1.135970,0.187500,1.059540,0.082262,-0.076430,-0.105238
17013600,P,0.985550,0.187500,0.908331,0.103550,-0.077219,-0.083950
17017200,F,0.634570,0.187500,0.508813,0.110978,-0.125757,-0.076522
17020800,F,0.634570,0.187500,0.557942,0.091676,-0.076628,-0.095824
17024400,V,0.283590,0.187500,0.223940,0.139194,-0.059650,-0.048306
17028000,V,0.283590,0.187500,0.228597,0.147934,-0.054993,-0.039566
17031600,V,0.283590,0.187500,0.244326,0.176122,-0.039264,-0.011378
17035200,V,0.283590,0.187500,0.294318,0.160723,0.010728,-0.026777
17038800,V,0.283590,0.187500,0.230434,0.179413,-0.053156,-0.008087
17042400,F,0.634570,0.187500,0.574785,0.153966,-0.059785,-0.033534
17046000,F,0.634570,0.187500,0.564582,0.137320,-0.069988,-0.050180
17049600,F,0.634570,0.187500,0.541706,0.111551,-0.092864,-0.075949
17053200,F,0.634570,0.187500,0.561001,0.079299,-0.073569,-0.108201
17056800,F,0.634570,0.187500,0.615357,0.093907,-0.019213,-0.093593
17060400,F,0.634570,0.187500,0.631720,0.126022,-0.002850,-0.061478
17064000,F,0.634570,0.187500,0.623073,0.146463,-0.011497,-0.041037
17067600,F,0.634570,0.187500,0.586537,0.167160,-0.048033,-0.020340
17071200,F,0.634570,0.187500,0.608745,0.184414,-0.025825,-0.003086
17074800,F,0.634570,0.187500,0.575876,0.148393,-0.058694,-0.039107
17078400,P,0.985550,0.187500,0.902987,0.162464,-0.082563,-0.025036
17082000,S,1.135970,0.187500,1.069377,0.154346,-0.066593,-0.033154
17085600,S,1.135970,0.187500,1.121310,0.149202,-0.014660,-0.038298
17089200,S,1.135970,0.187500,1.007751,0.151954,-0.128219,-0.035546
17092800,S,1.135970,0.187500,0.970735,0.144604,-0.165235,-0.042896
17096400,S,1.135970,0.187500,0.840221,0.120398,-0.295749,-0.067102
17100000,P,0.985550,0.187500,0.790892,0.155004,-0.194658,-0.032496
17103600,F,0.634570,0.187500,0.480425,0.167833,-0.154145,-0.019667
17107200,F,0.634570,0.187500,0.480793,0.162214,-0.153777,-0.025286
17110800,V,0.283590,0.187500,0.079068,0.059068,-0.204522,-0.047919
17114400,V,0.283590,0.187500,0.176298,0.156298,-0.107292,-0.019985
17118000,V,0.283590,0.187500,0.184038,0.164038,-0.099552,0.016944
17121600,V,0.283590,0.187500,0.172083,0.152083,-0.111507,0.003172
17125200,V,0.283590,0.187500,0.195566,0.156401,-0.088024,-0.031099
17128800,F,0.634570,0.187500,0.507295,0.104504,-0.127275,-0.082996
17132400,F,0.634570,0.187500,0.508051,0.111543,-0.126519,-0.075957
17136000,F,0.634570,0.187500,0.545978,0.153844,-0.088592,-0.033656
17139600,F,0.634570,0.187500,0.691235,0.154577,0.056665,-0.032923
17143200,F,0.634570,0.187500,0.697462,0.172622,0.062892,-0.014878
17146800,F,0.634570,0.187500,0.748910,0.158223,0.114340,-0.029277
